dstport	protocol	tag
1370	icmp	tag1370
1371	tcp	tag1371
1372	udp	tag1372
1373	icmp	tag1373
1374	tcp	tag1374
1375	udp	tag1375
1376	icmp	tag1376
1377	tcp	tag1377
1378	udp	tag1378
1379	icmp	tag1379
1380	tcp	tag1380
1381	udp	tag1381
1382	icmp	tag1382
1383	tcp	tag1383
1384	udp	tag1384
1385	icmp	tag1385
1386	tcp	tag1386
1387	udp	tag1387
1388	icmp	tag1388
1389	tcp	tag1389
1390	udp	tag1390
1391	icmp	tag1391
1392	tcp	tag1392
1393	udp	tag1393
1394	icmp	tag1394
1395	tcp	tag1395
1396	udp	tag1396
1397	icmp	tag1397
1398	tcp	tag1398
1399	udp	tag1399
1400	icmp	tag1400
1401	tcp	tag1401
1402	udp	tag1402
1403	icmp	tag1403
1404	tcp	tag1404
1405	udp	tag1405
1406	icmp	tag1406
1407	tcp	tag1407
1408	udp	tag1408
1409	icmp	tag1409
1410	tcp	tag1410
1411	udp	tag1411
1412	icmp	tag1412
1413	tcp	tag1413
1414	udp	tag1414
1415	icmp	tag1415
1416	tcp	tag1416
1417	udp	tag1417
1418	icmp	tag1418
1419	tcp	tag1419
1420	udp	tag1420
1421	icmp	tag1421
1422	tcp	tag1422
1423	udp	tag1423
1424	icmp	tag1424
1425	tcp	tag1425
1426	udp	tag1426
1427	icmp	tag1427
1428	tcp	tag1428
1429	udp	tag1429
1430	icmp	tag1430
1431	tcp	tag1431
1432	udp	tag1432
1433	icmp	tag1433
1434	tcp	tag1434
1435	udp	tag1435
1436	icmp	tag1436
1437	tcp	tag1437
1438	udp	tag1438
1439	icmp	tag1439
1440	tcp	tag1440
1441	udp	tag1441
1442	icmp	tag1442
1443	tcp	tag1443
1444	udp	tag1444
1445	icmp	tag1445
1446	tcp	tag1446
1447	udp	tag1447
1448	icmp	tag1448
1449	tcp	tag1449
1450	udp	tag1450
1451	icmp	tag1451
1452	tcp	tag1452
1453	udp	tag1453
1454	icmp	tag1454
1455	tcp	tag1455
1456	udp	tag1456
1457	icmp	tag1457
1458	tcp	tag1458
1459	udp	tag1459
1460	icmp	tag1460
1461	tcp	tag1461
1462	udp	tag1462
1463	icmp	tag1463
1464	tcp	tag1464
1465	udp	tag1465
1466	icmp	tag1466
1467	tcp	tag1467
1468	udp	tag1468
1469	icmp	tag1469
1470	tcp	tag1470
1471	udp	tag1471
1472	icmp	tag1472
1473	tcp	tag1473
1474	udp	tag1474
1475	icmp	tag1475
1476	tcp	tag1476
1477	udp	tag1477
1478	icmp	tag1478
1479	tcp	tag1479
1480	udp	tag1480
1481	icmp	tag1481
1482	tcp	tag1482
1483	udp	tag1483
1484	icmp	tag1484
1485	tcp	tag1485
1486	udp	tag1486
1487	icmp	tag1487
1488	tcp	tag1488
1489	udp	tag1489
1490	icmp	tag1490
1491	tcp	tag1491
1492	udp	tag1492
1493	icmp	tag1493
1494	tcp	tag1494
1495	udp	tag1495
1496	icmp	tag1496
1497	tcp	tag1497
1498	udp	tag1498
1499	icmp	tag1499
1500	tcp	tag1500
1501	udp	tag1501
1502	icmp	tag1502
1503	tcp	tag1503
1504	udp	tag1504
1505	icmp	tag1505
1506	tcp	tag1506
1507	udp	tag1507
1508	icmp	tag1508
1509	tcp	tag1509
1510	udp	tag1510
1511	icmp	tag1511
1512	tcp	tag1512
1513	udp	tag1513
1514	icmp	tag1514
1515	tcp	tag1515
1516	udp	tag1516
1517	icmp	tag1517
1518	tcp	tag1518
1519	udp	tag1519
1520	icmp	tag1520
1521	tcp	tag1521
1522	udp	tag1522
1523	icmp	tag1523
1524	tcp	tag1524
1525	udp	tag1525
1526	icmp	tag1526
1527	tcp	tag1527
1528	udp	tag1528
1529	icmp	tag1529
1530	tcp	tag1530
1531	udp	tag1531
1532	icmp	tag1532
1533	tcp	tag1533
1534	udp	tag1534
1535	icmp	tag1535
1536	tcp	tag1536
1537	udp	tag1537
1538	icmp	tag1538
1539	tcp	tag1539
1540	udp	tag1540
1541	icmp	tag1541
1542	tcp	tag1542
1543	udp	tag1543
1544	icmp	tag1544
1545	tcp	tag1545
1546	udp	tag1546
1547	icmp	tag1547
1548	tcp	tag1548
1549	udp	tag1549
1550	icmp	tag1550
1551	tcp	tag1551
1552	udp	tag1552
1553	icmp	tag1553
1554	tcp	tag1554
1555	udp	tag1555
1556	icmp	tag1556
1557	tcp	tag1557
1558	udp	tag1558
1559	icmp	tag1559
1560	tcp	tag1560
1561	udp	tag1561
1562	icmp	tag1562
1563	tcp	tag1563
1564	udp	tag1564
1565	icmp	tag1565
1566	tcp	tag1566
1567	udp	tag1567
1568	icmp	tag1568
1569	tcp	tag1569
1570	udp	tag1570
1571	icmp	tag1571
1572	tcp	tag1572
1573	udp	tag1573
1574	icmp	tag1574
1575	tcp	tag1575
1576	udp	tag1576
1577	icmp	tag1577
1578	tcp	tag1578
1579	udp	tag1579
1580	icmp	tag1580
1581	tcp	tag1581
1582	udp	tag1582
1583	icmp	tag1583
1584	tcp	tag1584
1585	udp	tag1585
1586	icmp	tag1586
1587	tcp	tag1587
1588	udp	tag1588
1589	icmp	tag1589
1590	tcp	tag1590
1591	udp	tag1591
1592	icmp	tag1592
1593	tcp	tag1593
1594	udp	tag1594
1595	icmp	tag1595
1596	tcp	tag1596
1597	udp	tag1597
1598	icmp	tag1598
1599	tcp	tag1599
1600	udp	tag1600
1601	icmp	tag1601
1602	tcp	tag1602
1603	udp	tag1603
1604	icmp	tag1604
1605	tcp	tag1605
1606	udp	tag1606
1607	icmp	tag1607
1608	tcp	tag1608
1609	udp	tag1609
1610	icmp	tag1610
1611	tcp	tag1611
1612	udp	tag1612
1613	icmp	tag1613
1614	tcp	tag1614
1615	udp	tag1615
1616	icmp	tag1616
1617	tcp	tag1617
1618	udp	tag1618
1619	icmp	tag1619
1620	tcp	tag1620
1621	udp	tag1621
1622	icmp	tag1622
1623	tcp	tag1623
1624	udp	tag1624
1625	icmp	tag1625
1626	tcp	tag1626
1627	udp	tag1627
1628	icmp	tag1628
1629	tcp	tag1629
1630	udp	tag1630
1631	icmp	tag1631
1632	tcp	tag1632
1633	udp	tag1633
1634	icmp	tag1634
1635	tcp	tag1635
1636	udp	tag1636
1637	icmp	tag1637
1638	tcp	tag1638
1639	udp	tag1639
1640	icmp	tag1640
1641	tcp	tag1641
1642	udp	tag1642
1643	icmp	tag1643
1644	tcp	tag1644
1645	udp	tag1645
1646	icmp	tag1646
1647	tcp	tag1647
1648	udp	tag1648
1649	icmp	tag1649
1650	tcp	tag1650
1651	udp	tag1651
1652	icmp	tag1652
1653	tcp	tag1653
1654	udp	tag1654
1655	icmp	tag1655
1656	tcp	tag1656
1657	udp	tag1657
1658	icmp	tag1658
1659	tcp	tag1659
1660	udp	tag1660
1661	icmp	tag1661
1662	tcp	tag1662
1663	udp	tag1663
1664	icmp	tag1664
1665	tcp	tag1665
1666	udp	tag1666
1667	icmp	tag1667
1668	tcp	tag1668
1669	udp	tag1669
1670	icmp	tag1670
1671	tcp	tag1671
1672	udp	tag1672
1673	icmp	tag1673
1674	tcp	tag1674
1675	udp	tag1675
1676	icmp	tag1676
1677	tcp	tag1677
1678	udp	tag1678
1679	icmp	tag1679
1680	tcp	tag1680
1681	udp	tag1681
1682	icmp	tag1682
1683	tcp	tag1683
1684	udp	tag1684
1685	icmp	tag1685
1686	tcp	tag1686
1687	udp	tag1687
1688	icmp	tag1688
1689	tcp	tag1689
1690	udp	tag1690
1691	icmp	tag1691
1692	tcp	tag1692
1693	udp	tag1693
1694	icmp	tag1694
1695	tcp	tag1695
1696	udp	tag1696
1697	icmp	tag1697
1698	tcp	tag1698
1699	udp	tag1699
1700	icmp	tag1700
1701	tcp	tag1701
1702	udp	tag1702
1703	icmp	tag1703
1704	tcp	tag1704
1705	udp	tag1705
1706	icmp	tag1706
1707	tcp	tag1707
1708	udp	tag1708
1709	icmp	tag1709
1710	tcp	tag1710
1711	udp	tag1711
1712	icmp	tag1712
1713	tcp	tag1713
1714	udp	tag1714
1715	icmp	tag1715
1716	tcp	tag1716
1717	udp	tag1717
1718	icmp	tag1718
1719	tcp	tag1719
1720	udp	tag1720
1721	icmp	tag1721
1722	tcp	tag1722
1723	udp	tag1723
1724	icmp	tag1724
1725	tcp	tag1725
1726	udp	tag1726
1727	icmp	tag1727
1728	tcp	tag1728
1729	udp	tag1729
1730	icmp	tag1730
1731	tcp	tag1731
1732	udp	tag1732
1733	icmp	tag1733
1734	tcp	tag1734
1735	udp	tag1735
1736	icmp	tag1736
1737	tcp	tag1737
1738	udp	tag1738
1739	icmp	tag1739
1740	tcp	tag1740
1741	udp	tag1741
1742	icmp	tag1742
1743	tcp	tag1743
1744	udp	tag1744
1745	icmp	tag1745
1746	tcp	tag1746
1747	udp	tag1747
1748	icmp	tag1748
1749	tcp	tag1749
1750	udp	tag1750
1751	icmp	tag1751
1752	tcp	tag1752
1753	udp	tag1753
1754	icmp	tag1754
1755	tcp	tag1755
1756	udp	tag1756
1757	icmp	tag1757
1758	tcp	tag1758
1759	udp	tag1759
1760	icmp	tag1760
1761	tcp	tag1761
1762	udp	tag1762
1763	icmp	tag1763
1764	tcp	tag1764
1765	udp	tag1765
1766	icmp	tag1766
1767	tcp	tag1767
1768	udp	tag1768
1769	icmp	tag1769
1770	tcp	tag1770
1771	udp	tag1771
1772	icmp	tag1772
1773	tcp	tag1773
1774	udp	tag1774
1775	icmp	tag1775
1776	tcp	tag1776
1777	udp	tag1777
1778	icmp	tag1778
1779	tcp	tag1779
1780	udp	tag1780
1781	icmp	tag1781
1782	tcp	tag1782
1783	udp	tag1783
1784	icmp	tag1784
1785	tcp	tag1785
1786	udp	tag1786
1787	icmp	tag1787
1788	tcp	tag1788
1789	udp	tag1789
1790	icmp	tag1790
1791	tcp	tag1791
1792	udp	tag1792
1793	icmp	tag1793
1794	tcp	tag1794
1795	udp	tag1795
1796	icmp	tag1796
1797	tcp	tag1797
1798	udp	tag1798
1799	icmp	tag1799
1800	tcp	tag1800
1801	udp	tag1801
1802	icmp	tag1802
1803	tcp	tag1803
1804	udp	tag1804
1805	icmp	tag1805
1806	tcp	tag1806
1807	udp	tag1807
1808	icmp	tag1808
1809	tcp	tag1809
1810	udp	tag1810
1811	icmp	tag1811
1812	tcp	tag1812
1813	udp	tag1813
1814	icmp	tag1814
1815	tcp	tag1815
1816	udp	tag1816
1817	icmp	tag1817
1818	tcp	tag1818
1819	udp	tag1819
1820	icmp	tag1820
1821	tcp	tag1821
1822	udp	tag1822
1823	icmp	tag1823
1824	tcp	tag1824
1825	udp	tag1825
1826	icmp	tag1826
1827	tcp	tag1827
1828	udp	tag1828
1829	icmp	tag1829
1830	tcp	tag1830
1831	udp	tag1831
1832	icmp	tag1832
1833	tcp	tag1833
1834	udp	tag1834
1835	icmp	tag1835
1836	tcp	tag1836
1837	udp	tag1837
1838	icmp	tag1838
1839	tcp	tag1839
1840	udp	tag1840
1841	icmp	tag1841
1842	tcp	tag1842
1843	udp	tag1843
1844	icmp	tag1844
1845	tcp	tag1845
1846	udp	tag1846
1847	icmp	tag1847
1848	tcp	tag1848
1849	udp	tag1849
1850	icmp	tag1850
1851	tcp	tag1851
1852	udp	tag1852
1853	icmp	tag1853
1854	tcp	tag1854
1855	udp	tag1855
1856	icmp	tag1856
1857	tcp	tag1857
1858	udp	tag1858
1859	icmp	tag1859
1860	tcp	tag1860
1861	udp	tag1861
1862	icmp	tag1862
1863	tcp	tag1863
1864	udp	tag1864
1865	icmp	tag1865
1866	tcp	tag1866
1867	udp	tag1867
1868	icmp	tag1868
1869	tcp	tag1869
1870	udp	tag1870
1871	icmp	tag1871
1872	tcp	tag1872
1873	udp	tag1873
1874	icmp	tag1874
1875	tcp	tag1875
1876	udp	tag1876
1877	icmp	tag1877
1878	tcp	tag1878
1879	udp	tag1879
1880	icmp	tag1880
1881	tcp	tag1881
1882	udp	tag1882
1883	icmp	tag1883
1884	tcp	tag1884
1885	udp	tag1885
1886	icmp	tag1886
1887	tcp	tag1887
1888	udp	tag1888
1889	icmp	tag1889
1890	tcp	tag1890
1891	udp	tag1891
1892	icmp	tag1892
1893	tcp	tag1893
1894	udp	tag1894
1895	icmp	tag1895
1896	tcp	tag1896
1897	udp	tag1897
1898	icmp	tag1898
1899	tcp	tag1899
1900	udp	tag1900
1901	icmp	tag1901
1902	tcp	tag1902
1903	udp	tag1903
1904	icmp	tag1904
1905	tcp	tag1905
1906	udp	tag1906
1907	icmp	tag1907
1908	tcp	tag1908
1909	udp	tag1909
1910	icmp	tag1910
1911	tcp	tag1911
1912	udp	tag1912
1913	icmp	tag1913
1914	tcp	tag1914
1915	udp	tag1915
1916	icmp	tag1916
1917	tcp	tag1917
1918	udp	tag1918
1919	icmp	tag1919
1920	tcp	tag1920
1921	udp	tag1921
1922	icmp	tag1922
1923	tcp	tag1923
1924	udp	tag1924
1925	icmp	tag1925
1926	tcp	tag1926
1927	udp	tag1927
1928	icmp	tag1928
1929	tcp	tag1929
1930	udp	tag1930
1931	icmp	tag1931
1932	tcp	tag1932
1933	udp	tag1933
1934	icmp	tag1934
1935	tcp	tag1935
1936	udp	tag1936
1937	icmp	tag1937
1938	tcp	tag1938
1939	udp	tag1939
1940	icmp	tag1940
1941	tcp	tag1941
1942	udp	tag1942
1943	icmp	tag1943
1944	tcp	tag1944
1945	udp	tag1945
1946	icmp	tag1946
1947	tcp	tag1947
1948	udp	tag1948
1949	icmp	tag1949
1950	tcp	tag1950
1951	udp	tag1951
1952	icmp	tag1952
1953	tcp	tag1953
1954	udp	tag1954
1955	icmp	tag1955
1956	tcp	tag1956
1957	udp	tag1957
1958	icmp	tag1958
1959	tcp	tag1959
1960	udp	tag1960
1961	icmp	tag1961
1962	tcp	tag1962
1963	udp	tag1963
1964	icmp	tag1964
1965	tcp	tag1965
1966	udp	tag1966
1967	icmp	tag1967
1968	tcp	tag1968
1969	udp	tag1969
1970	icmp	tag1970
1971	tcp	tag1971
1972	udp	tag1972
1973	icmp	tag1973
1974	tcp	tag1974
1975	udp	tag1975
1976	icmp	tag1976
1977	tcp	tag1977
1978	udp	tag1978
1979	icmp	tag1979
1980	tcp	tag1980
1981	udp	tag1981
1982	icmp	tag1982
1983	tcp	tag1983
1984	udp	tag1984
1985	icmp	tag1985
1986	tcp	tag1986
1987	udp	tag1987
1988	icmp	tag1988
1989	tcp	tag1989
1990	udp	tag1990
1991	icmp	tag1991
1992	tcp	tag1992
1993	udp	tag1993
1994	icmp	tag1994
1995	tcp	tag1995
1996	udp	tag1996
1997	icmp	tag1997
1998	tcp	tag1998
1999	udp	tag1999
2000	icmp	tag2000
2001	tcp	tag2001
2002	udp	tag2002
2003	icmp	tag2003
2004	tcp	tag2004
2005	udp	tag2005
2006	icmp	tag2006
2007	tcp	tag2007
2008	udp	tag2008
2009	icmp	tag2009
2010	tcp	tag2010
2011	udp	tag2011
2012	icmp	tag2012
2013	tcp	tag2013
2014	udp	tag2014
2015	icmp	tag2015
2016	tcp	tag2016
2017	udp	tag2017
2018	icmp	tag2018
2019	tcp	tag2019
2020	udp	tag2020
2021	icmp	tag2021
2022	tcp	tag2022
2023	udp	tag2023
2024	icmp	tag2024
2025	tcp	tag2025
2026	udp	tag2026
2027	icmp	tag2027
2028	tcp	tag2028
2029	udp	tag2029
2030	icmp	tag2030
2031	tcp	tag2031
2032	udp	tag2032
2033	icmp	tag2033
2034	tcp	tag2034
2035	udp	tag2035
2036	icmp	tag2036
2037	tcp	tag2037
2038	udp	tag2038
2039	icmp	tag2039
2040	tcp	tag2040
2041	udp	tag2041
2042	icmp	tag2042
2043	tcp	tag2043
2044	udp	tag2044
2045	icmp	tag2045
2046	tcp	tag2046
2047	udp	tag2047
2048	icmp	tag2048
2049	tcp	tag2049
2050	udp	tag2050
2051	icmp	tag2051
2052	tcp	tag2052
2053	udp	tag2053
2054	icmp	tag2054
2055	tcp	tag2055
2056	udp	tag2056
2057	icmp	tag2057
2058	tcp	tag2058
2059	udp	tag2059
2060	icmp	tag2060
2061	tcp	tag2061
2062	udp	tag2062
2063	icmp	tag2063
2064	tcp	tag2064
2065	udp	tag2065
2066	icmp	tag2066
2067	tcp	tag2067
2068	udp	tag2068
2069	icmp	tag2069
2070	tcp	tag2070
2071	udp	tag2071
2072	icmp	tag2072
2073	tcp	tag2073
2074	udp	tag2074
2075	icmp	tag2075
2076	tcp	tag2076
2077	udp	tag2077
2078	icmp	tag2078
2079	tcp	tag2079
2080	udp	tag2080
2081	icmp	tag2081
2082	tcp	tag2082
2083	udp	tag2083
2084	icmp	tag2084
2085	tcp	tag2085
2086	udp	tag2086
2087	icmp	tag2087
2088	tcp	tag2088
2089	udp	tag2089
2090	icmp	tag2090
2091	tcp	tag2091
2092	udp	tag2092
2093	icmp	tag2093
2094	tcp	tag2094
2095	udp	tag2095
2096	icmp	tag2096
2097	tcp	tag2097
2098	udp	tag2098
2099	icmp	tag2099
2100	tcp	tag2100
2101	udp	tag2101
2102	icmp	tag2102
2103	tcp	tag2103
2104	udp	tag2104
2105	icmp	tag2105
2106	tcp	tag2106
2107	udp	tag2107
2108	icmp	tag2108
2109	tcp	tag2109
2110	udp	tag2110
2111	icmp	tag2111
2112	tcp	tag2112
2113	udp	tag2113
2114	icmp	tag2114
2115	tcp	tag2115
2116	udp	tag2116
2117	icmp	tag2117
2118	tcp	tag2118
2119	udp	tag2119
2120	icmp	tag2120
2121	tcp	tag2121
2122	udp	tag2122
2123	icmp	tag2123
2124	tcp	tag2124
2125	udp	tag2125
2126	icmp	tag2126
2127	tcp	tag2127
2128	udp	tag2128
2129	icmp	tag2129
2130	tcp	tag2130
2131	udp	tag2131
2132	icmp	tag2132
2133	tcp	tag2133
2134	udp	tag2134
2135	icmp	tag2135
2136	tcp	tag2136
2137	udp	tag2137
2138	icmp	tag2138
2139	tcp	tag2139
2140	udp	tag2140
2141	icmp	tag2141
2142	tcp	tag2142
2143	udp	tag2143
2144	icmp	tag2144
2145	tcp	tag2145
2146	udp	tag2146
2147	icmp	tag2147
2148	tcp	tag2148
2149	udp	tag2149
2150	icmp	tag2150
2151	tcp	tag2151
2152	udp	tag2152
2153	icmp	tag2153
2154	tcp	tag2154
2155	udp	tag2155
2156	icmp	tag2156
2157	tcp	tag2157
2158	udp	tag2158
2159	icmp	tag2159
2160	tcp	tag2160
2161	udp	tag2161
2162	icmp	tag2162
2163	tcp	tag2163
2164	udp	tag2164
2165	icmp	tag2165
2166	tcp	tag2166
2167	udp	tag2167
2168	icmp	tag2168
2169	tcp	tag2169
2170	udp	tag2170
2171	icmp	tag2171
2172	tcp	tag2172
2173	udp	tag2173
2174	icmp	tag2174
2175	tcp	tag2175
2176	udp	tag2176
2177	icmp	tag2177
2178	tcp	tag2178
2179	udp	tag2179
2180	icmp	tag2180
2181	tcp	tag2181
2182	udp	tag2182
2183	icmp	tag2183
2184	tcp	tag2184
2185	udp	tag2185
2186	icmp	tag2186
2187	tcp	tag2187
2188	udp	tag2188
2189	icmp	tag2189
2190	tcp	tag2190
2191	udp	tag2191
2192	icmp	tag2192
2193	tcp	tag2193
2194	udp	tag2194
2195	icmp	tag2195
2196	tcp	tag2196
2197	udp	tag2197
2198	icmp	tag2198
2199	tcp	tag2199
2200	udp	tag2200
2201	icmp	tag2201
2202	tcp	tag2202
2203	udp	tag2203
2204	icmp	tag2204
2205	tcp	tag2205
2206	udp	tag2206
2207	icmp	tag2207
2208	tcp	tag2208
2209	udp	tag2209
2210	icmp	tag2210
2211	tcp	tag2211
2212	udp	tag2212
2213	icmp	tag2213
2214	tcp	tag2214
2215	udp	tag2215
2216	icmp	tag2216
2217	tcp	tag2217
2218	udp	tag2218
2219	icmp	tag2219
2220	tcp	tag2220
2221	udp	tag2221
2222	icmp	tag2222
2223	tcp	tag2223
2224	udp	tag2224
2225	icmp	tag2225
2226	tcp	tag2226
2227	udp	tag2227
2228	icmp	tag2228
2229	tcp	tag2229
2230	udp	tag2230
2231	icmp	tag2231
2232	tcp	tag2232
2233	udp	tag2233
2234	icmp	tag2234
2235	tcp	tag2235
2236	udp	tag2236
2237	icmp	tag2237
2238	tcp	tag2238
2239	udp	tag2239
2240	icmp	tag2240
2241	tcp	tag2241
2242	udp	tag2242
2243	icmp	tag2243
2244	tcp	tag2244
2245	udp	tag2245
2246	icmp	tag2246
2247	tcp	tag2247
2248	udp	tag2248
2249	icmp	tag2249
2250	tcp	tag2250
2251	udp	tag2251
2252	icmp	tag2252
2253	tcp	tag2253
2254	udp	tag2254
2255	icmp	tag2255
2256	tcp	tag2256
2257	udp	tag2257
2258	icmp	tag2258
2259	tcp	tag2259
2260	udp	tag2260
2261	icmp	tag2261
2262	tcp	tag2262
2263	udp	tag2263
2264	icmp	tag2264
2265	tcp	tag2265
2266	udp	tag2266
2267	icmp	tag2267
2268	tcp	tag2268
2269	udp	tag2269
2270	icmp	tag2270
2271	tcp	tag2271
2272	udp	tag2272
2273	icmp	tag2273
2274	tcp	tag2274
2275	udp	tag2275
2276	icmp	tag2276
2277	tcp	tag2277
2278	udp	tag2278
2279	icmp	tag2279
2280	tcp	tag2280
2281	udp	tag2281
2282	icmp	tag2282
2283	tcp	tag2283
2284	udp	tag2284
2285	icmp	tag2285
2286	tcp	tag2286
2287	udp	tag2287
2288	icmp	tag2288
2289	tcp	tag2289
2290	udp	tag2290
2291	icmp	tag2291
2292	tcp	tag2292
2293	udp	tag2293
2294	icmp	tag2294
2295	tcp	tag2295
2296	udp	tag2296
2297	icmp	tag2297
2298	tcp	tag2298
2299	udp	tag2299
2300	icmp	tag2300
2301	tcp	tag2301
2302	udp	tag2302
2303	icmp	tag2303
2304	tcp	tag2304
2305	udp	tag2305
2306	icmp	tag2306
2307	tcp	tag2307
2308	udp	tag2308
2309	icmp	tag2309
2310	tcp	tag2310
2311	udp	tag2311
2312	icmp	tag2312
2313	tcp	tag2313
2314	udp	tag2314
2315	icmp	tag2315
2316	tcp	tag2316
2317	udp	tag2317
2318	icmp	tag2318
2319	tcp	tag2319
2320	udp	tag2320
2321	icmp	tag2321
2322	tcp	tag2322
2323	udp	tag2323
2324	icmp	tag2324
2325	tcp	tag2325
2326	udp	tag2326
2327	icmp	tag2327
2328	tcp	tag2328
2329	udp	tag2329
2330	icmp	tag2330
2331	tcp	tag2331
2332	udp	tag2332
2333	icmp	tag2333
2334	tcp	tag2334
2335	udp	tag2335
2336	icmp	tag2336
2337	tcp	tag2337
2338	udp	tag2338
2339	icmp	tag2339
2340	tcp	tag2340
2341	udp	tag2341
2342	icmp	tag2342
2343	tcp	tag2343
2344	udp	tag2344
2345	icmp	tag2345
2346	tcp	tag2346
2347	udp	tag2347
2348	icmp	tag2348
2349	tcp	tag2349
2350	udp	tag2350
2351	icmp	tag2351
2352	tcp	tag2352
2353	udp	tag2353
2354	icmp	tag2354
2355	tcp	tag2355
2356	udp	tag2356
2357	icmp	tag2357
2358	tcp	tag2358
2359	udp	tag2359
2360	icmp	tag2360
2361	tcp	tag2361
2362	udp	tag2362
2363	icmp	tag2363
2364	tcp	tag2364
2365	udp	tag2365
2366	icmp	tag2366
2367	tcp	tag2367
2368	udp	tag2368
2369	icmp	tag2369
2370	tcp	tag2370
2371	udp	tag2371
2372	icmp	tag2372
2373	tcp	tag2373
2374	udp	tag2374
2375	icmp	tag2375
2376	tcp	tag2376
2377	udp	tag2377
2378	icmp	tag2378
2379	tcp	tag2379
2380	udp	tag2380
2381	icmp	tag2381
2382	tcp	tag2382
2383	udp	tag2383
2384	icmp	tag2384
2385	tcp	tag2385
2386	udp	tag2386
2387	icmp	tag2387
2388	tcp	tag2388
2389	udp	tag2389
2390	icmp	tag2390
2391	tcp	tag2391
2392	udp	tag2392
2393	icmp	tag2393
2394	tcp	tag2394
2395	udp	tag2395
2396	icmp	tag2396
2397	tcp	tag2397
2398	udp	tag2398
2399	icmp	tag2399
2400	tcp	tag2400
2401	udp	tag2401
2402	icmp	tag2402
2403	tcp	tag2403
2404	udp	tag2404
2405	icmp	tag2405
2406	tcp	tag2406
2407	udp	tag2407
2408	icmp	tag2408
2409	tcp	tag2409
2410	udp	tag2410
2411	icmp	tag2411
2412	tcp	tag2412
2413	udp	tag2413
2414	icmp	tag2414
2415	tcp	tag2415
2416	udp	tag2416
2417	icmp	tag2417
2418	tcp	tag2418
2419	udp	tag2419
2420	icmp	tag2420
2421	tcp	tag2421
2422	udp	tag2422
2423	icmp	tag2423
2424	tcp	tag2424
2425	udp	tag2425
2426	icmp	tag2426
2427	tcp	tag2427
2428	udp	tag2428
2429	icmp	tag2429
2430	tcp	tag2430
2431	udp	tag2431
2432	icmp	tag2432
2433	tcp	tag2433
2434	udp	tag2434
2435	icmp	tag2435
2436	tcp	tag2436
2437	udp	tag2437
2438	icmp	tag2438
2439	tcp	tag2439
2440	udp	tag2440
2441	icmp	tag2441
2442	tcp	tag2442
2443	udp	tag2443
2444	icmp	tag2444
2445	tcp	tag2445
2446	udp	tag2446
2447	icmp	tag2447
2448	tcp	tag2448
2449	udp	tag2449
2450	icmp	tag2450
2451	tcp	tag2451
2452	udp	tag2452
2453	icmp	tag2453
2454	tcp	tag2454
2455	udp	tag2455
2456	icmp	tag2456
2457	tcp	tag2457
2458	udp	tag2458
2459	icmp	tag2459
2460	tcp	tag2460
2461	udp	tag2461
2462	icmp	tag2462
2463	tcp	tag2463
2464	udp	tag2464
2465	icmp	tag2465
2466	tcp	tag2466
2467	udp	tag2467
2468	icmp	tag2468
2469	tcp	tag2469
2470	udp	tag2470
2471	icmp	tag2471
2472	tcp	tag2472
2473	udp	tag2473
2474	icmp	tag2474
2475	tcp	tag2475
2476	udp	tag2476
2477	icmp	tag2477
2478	tcp	tag2478
2479	udp	tag2479
2480	icmp	tag2480
2481	tcp	tag2481
2482	udp	tag2482
2483	icmp	tag2483
2484	tcp	tag2484
2485	udp	tag2485
2486	icmp	tag2486
2487	tcp	tag2487
2488	udp	tag2488
2489	icmp	tag2489
2490	tcp	tag2490
2491	udp	tag2491
2492	icmp	tag2492
2493	tcp	tag2493
2494	udp	tag2494
2495	icmp	tag2495
2496	tcp	tag2496
2497	udp	tag2497
2498	icmp	tag2498
2499	tcp	tag2499
2500	udp	tag2500
2501	icmp	tag2501
2502	tcp	tag2502
2503	udp	tag2503
2504	icmp	tag2504
2505	tcp	tag2505
2506	udp	tag2506
2507	icmp	tag2507
2508	tcp	tag2508
2509	udp	tag2509
2510	icmp	tag2510
2511	tcp	tag2511
2512	udp	tag2512
2513	icmp	tag2513
2514	tcp	tag2514
2515	udp	tag2515
2516	icmp	tag2516
2517	tcp	tag2517
2518	udp	tag2518
2519	icmp	tag2519
2520	tcp	tag2520
2521	udp	tag2521
2522	icmp	tag2522
2523	tcp	tag2523
2524	udp	tag2524
2525	icmp	tag2525
2526	tcp	tag2526
2527	udp	tag2527
2528	icmp	tag2528
2529	tcp	tag2529
2530	udp	tag2530
2531	icmp	tag2531
2532	tcp	tag2532
2533	udp	tag2533
2534	icmp	tag2534
2535	tcp	tag2535
2536	udp	tag2536
2537	icmp	tag2537
2538	tcp	tag2538
2539	udp	tag2539
2540	icmp	tag2540
2541	tcp	tag2541
2542	udp	tag2542
2543	icmp	tag2543
2544	tcp	tag2544
2545	udp	tag2545
2546	icmp	tag2546
2547	tcp	tag2547
2548	udp	tag2548
2549	icmp	tag2549
2550	tcp	tag2550
2551	udp	tag2551
2552	icmp	tag2552
2553	tcp	tag2553
2554	udp	tag2554
2555	icmp	tag2555
2556	tcp	tag2556
2557	udp	tag2557
2558	icmp	tag2558
2559	tcp	tag2559
2560	udp	tag2560
2561	icmp	tag2561
2562	tcp	tag2562
2563	udp	tag2563
2564	icmp	tag2564
2565	tcp	tag2565
2566	udp	tag2566
2567	icmp	tag2567
2568	tcp	tag2568
